		Experiment ID: 1207181144D1
Time-Interval(Hour)	Time-Interval	Y (A1)	Y (A2)	Y (B1)	Y (B2)	Y (C1)	Y (C2)	Y (D1)	Y (D2)	Y (E1)	Y (E2)	Y (F1)	Y (F2)	Y (G1)	Y (G2)	Y (H1)	Y (H2)
7.0433	07:02:36	0.3171	0.4174	0.3570	0.3870	0.3234	0.3924	0.3311	0.3443	0.3987	0.3181	0.3427	0.3184	0.3209	0.2664	0.3010	0.2237
7.0939	07:05:38	0.3152	0.4206	0.3616	0.3903	0.3248	0.3920	0.3332	0.3451	0.4019	0.3179	0.3433	0.3171	0.3199	0.2672	0.2976	0.2253
7.1444	07:08:40	0.3147	0.4249	0.3685	0.3941	0.3240	0.3934	0.3350	0.3463	0.4055	0.3194	0.3446	0.3168	0.3208	0.2685	0.2986	0.2246
7.1950	07:11:42	0.3118	0.4267	0.3700	0.3990	0.3287	0.3986	0.3338	0.3407	0.4059	0.3217	0.3437	0.3139	0.3201	0.2674	0.2988	0.2237
7.2456	07:14:44	0.3108	0.4316	0.3709	0.4016	0.3303	0.3999	0.3350	0.3428	0.4104	0.3225	0.3462	0.3155	0.3215	0.2683	0.3003	0.2248
7.2961	07:17:46	0.3092	0.4334	0.3701	0.4046	0.3368	0.4038	0.3341	0.3443	0.4115	0.3205	0.3491	0.3170	0.3187	0.2675	0.2978	0.2250
7.3467	07:20:48	0.3075	0.4374	0.3695	0.4076	0.3375	0.4057	0.3344	0.3443	0.4135	0.3203	0.3511	0.3179	0.3191	0.2673	0.2972	0.2246
7.3972	07:23:50	0.3074	0.4396	0.3689	0.4124	0.3420	0.4109	0.3316	0.3404	0.4141	0.3247	0.3496	0.3172	0.3178	0.2668	0.2940	0.2234
7.4478	07:26:52	0.3076	0.4428	0.3673	0.4130	0.3479	0.4101	0.3349	0.3444	0.4199	0.3236	0.3520	0.3178	0.3169	0.2688	0.2981	0.2241
7.4983	07:29:54	0.3055	0.4448	0.3658	0.4180	0.3543	0.4158	0.3324	0.3420	0.4185	0.3244	0.3507	0.3196	0.3172	0.2670	0.2937	0.2243
7.5489	07:32:56	0.3045	0.4481	0.3636	0.4229	0.3594	0.4174	0.3352	0.3387	0.4216	0.3252	0.3510	0.3153	0.3180	0.2673	0.2949	0.2236
7.5994	07:35:58	0.3058	0.4531	0.3597	0.4259	0.3628	0.4194	0.3370	0.3405	0.4232	0.3290	0.3506	0.3157	0.3160	0.2686	0.2948	0.2234
7.6500	07:39:00	0.3040	0.4550	0.3593	0.4247	0.3707	0.4189	0.3350	0.3429	0.4259	0.3256	0.3510	0.3170	0.3142	0.2675	0.2925	0.2250
